CallArrivalTime,ServiceID,AgentID,AnsweredTime,CallDepartureTime,number_of_agent
2014-02-08 09:02:10,30560,6975.0,2014-02-08 09:02:11,2014-02-08 09:05:19,12
2014-02-08 09:04:35,30560,6949.0,2014-02-08 09:04:36,2014-02-08 09:11:44,12
2014-02-08 09:05:29,30560,8861.0,2014-02-08 09:05:30,2014-02-08 09:08:13,12
2014-02-08 09:07:22,30172,6971.0,2014-02-08 09:07:23,2014-02-08 09:10:48,11
2014-02-08 09:09:57,30560,6975.0,2014-02-08 09:09:58,2014-02-08 09:12:45,12
2014-02-08 09:10:45,30172,6949.0,2014-02-08 09:11:45,2014-02-08 09:20:46,11
2014-02-08 09:13:47,30560,6971.0,2014-02-08 09:13:48,2014-02-08 09:18:10,12
2014-02-08 09:20:05,30560,6975.0,2014-02-08 09:20:06,2014-02-08 09:24:32,12
2014-02-08 09:21:48,30560,8861.0,2014-02-08 09:21:49,2014-02-08 09:23:31,12
2014-02-08 09:29:29,30175,6971.0,2014-02-08 09:29:30,2014-02-08 09:31:54,12
2014-02-08 09:32:27,30172,6949.0,2014-02-08 09:32:28,2014-02-08 09:38:02,11
2014-02-08 09:33:45,30172,8861.0,2014-02-08 09:33:46,2014-02-08 09:40:37,11
2014-02-08 09:34:05,30560,6975.0,2014-02-08 09:34:06,2014-02-08 09:36:40,12
2014-02-08 09:34:15,30175,6971.0,2014-02-08 09:34:16,2014-02-08 09:35:18,12
2014-02-08 09:34:42,30175,0.0,0000-00-00 00:00:00,2014-02-08 09:35:02,12
2014-02-08 09:35:27,30175,6949.0,2014-02-08 09:35:28,2014-02-08 09:38:44,12
2014-02-08 09:36:50,30560,6971.0,2014-02-08 09:36:51,2014-02-08 09:39:14,12
2014-02-08 09:38:52,30175,6975.0,2014-02-08 09:38:53,2014-02-08 09:40:12,12
2014-02-08 09:40:58,30175,6949.0,2014-02-08 09:40:59,2014-02-08 09:43:51,12
2014-02-08 09:41:11,30175,6971.0,2014-02-08 09:41:12,2014-02-08 09:42:22,12
2014-02-08 09:43:17,30175,6975.0,2014-02-08 09:43:18,2014-02-08 09:44:36,12
2014-02-08 09:44:31,30175,8861.0,2014-02-08 09:44:32,2014-02-08 09:46:36,12
2014-02-08 09:46:51,30172,6949.0,2014-02-08 09:46:52,2014-02-08 09:59:24,11
2014-02-08 10:04:37,30175,6975.0,2014-02-08 10:04:38,2014-02-08 10:05:59,12
2014-02-08 10:06:15,30172,6971.0,2014-02-08 10:06:16,2014-02-08 10:07:49,11
2014-02-08 10:06:17,30172,6949.0,2014-02-08 10:06:18,2014-02-08 10:18:11,11
2014-02-08 10:07:56,30175,9118.0,2014-02-08 10:07:57,2014-02-08 10:14:37,12
2014-02-08 10:09:06,30560,6975.0,2014-02-08 10:09:07,2014-02-08 10:13:29,12
2014-02-08 10:13:50,30066,6971.0,2014-02-08 10:13:51,2014-02-08 10:17:45,6
2014-02-08 10:18:56,30175,6975.0,2014-02-08 10:18:57,2014-02-08 10:27:31,12
2014-02-08 10:20:19,30175,9118.0,2014-02-08 10:20:20,2014-02-08 10:31:54,12
2014-02-08 10:24:00,30175,6971.0,2014-02-08 10:24:01,2014-02-08 10:24:48,12
2014-02-08 10:24:29,30560,6949.0,2014-02-08 10:24:30,2014-02-08 10:25:23,12
2014-02-08 10:24:52,30175,6971.0,2014-02-08 10:24:53,2014-02-08 10:29:56,12
2014-02-08 10:25:35,30560,6949.0,2014-02-08 10:25:36,2014-02-08 10:35:23,12
2014-02-08 10:28:48,30175,6975.0,2014-02-08 10:28:49,2014-02-08 10:31:37,12
2014-02-08 10:28:56,30560,6971.0,2014-02-08 10:30:02,2014-02-08 10:33:32,12
2014-02-08 10:31:27,30172,6975.0,2014-02-08 10:31:42,2014-02-08 10:39:00,11
2014-02-08 10:35:08,30175,9118.0,2014-02-08 10:35:09,2014-02-08 10:43:18,12
2014-02-08 10:35:26,30175,6971.0,2014-02-08 10:35:27,2014-02-08 10:37:20,12
2014-02-08 10:36:50,30560,6949.0,2014-02-08 10:36:51,2014-02-08 10:40:49,12
2014-02-08 10:36:58,30175,0.0,0000-00-00 00:00:00,2014-02-08 10:37:01,12
2014-02-08 10:37:12,30172,6971.0,2014-02-08 10:37:26,2014-02-08 10:41:54,11
2014-02-08 10:37:23,30179,6975.0,2014-02-08 10:39:06,2014-02-08 10:42:09,5
2014-02-08 10:37:58,30175,6949.0,0000-00-00 00:00:00,2014-02-08 10:40:51,12
2014-02-08 10:38:24,30172,6949.0,2014-02-08 10:40:57,2014-02-08 10:43:42,11
2014-02-08 10:40:22,30175,6971.0,2014-02-08 10:42:00,2014-02-08 10:44:09,12
2014-02-08 10:44:09,30175,6975.0,2014-02-08 10:44:10,2014-02-08 10:48:35,12
2014-02-08 10:44:30,30175,6949.0,2014-02-08 10:44:31,2014-02-08 10:46:39,12
2014-02-08 10:45:56,30175,9118.0,2014-02-08 10:45:57,2014-02-08 10:47:27,12
2014-02-08 10:49:14,30172,6971.0,2014-02-08 10:49:15,2014-02-08 10:51:27,11
2014-02-08 10:50:03,30560,6949.0,2014-02-08 10:50:04,2014-02-08 10:56:26,12
2014-02-08 10:50:09,30172,9118.0,2014-02-08 10:50:10,2014-02-08 10:52:31,11
2014-02-08 10:51:16,30175,6975.0,2014-02-08 10:51:17,2014-02-08 10:52:05,12
2014-02-08 10:51:34,30179,6971.0,2014-02-08 10:51:35,2014-02-08 10:53:28,5
2014-02-08 10:52:57,30560,9118.0,2014-02-08 10:52:58,2014-02-08 10:56:30,12
2014-02-08 10:54:24,30175,6971.0,2014-02-08 10:54:25,2014-02-08 10:55:31,12
2014-02-08 11:00:40,30175,9118.0,2014-02-08 11:00:41,2014-02-08 11:07:35,12
2014-02-08 11:00:52,30175,6975.0,2014-02-08 11:00:53,2014-02-08 11:04:31,12
