CallArrivalTime,ServiceID,AgentID,AnsweredTime,CallDepartureTime,number_of_agent
2014-02-12 08:00:41,30175,6944.0,2014-02-12 08:00:42,2014-02-12 08:02:15,100
2014-02-12 08:00:44,30066,6947.0,2014-02-12 08:00:45,2014-02-12 08:06:31,51
2014-02-12 08:01:09,30560,7168.0,2014-02-12 08:01:10,2014-02-12 08:02:10,76
2014-02-12 08:01:24,30179,9117.0,2014-02-12 08:01:25,2014-02-12 08:04:56,86
2014-02-12 08:02:28,30560,6940.0,2014-02-12 08:02:29,2014-02-12 08:04:34,76
2014-02-12 08:02:33,30175,8076.0,2014-02-12 08:02:34,2014-02-12 08:06:31,100
2014-02-12 08:03:07,30560,8393.0,2014-02-12 08:03:08,2014-02-12 08:06:33,76
2014-02-12 08:03:12,30175,9508.0,2014-02-12 08:03:13,2014-02-12 08:06:12,100
2014-02-12 08:03:29,30560,8483.0,2014-02-12 08:03:30,2014-02-12 08:03:48,76
2014-02-12 08:03:44,30560,8594.0,2014-02-12 08:03:45,2014-02-12 08:10:59,76
2014-02-12 08:04:14,30560,8189.0,2014-02-12 08:04:15,2014-02-12 08:14:57,76
2014-02-12 08:04:54,30175,9425.0,2014-02-12 08:04:55,2014-02-12 08:08:30,100
2014-02-12 08:04:55,30560,6917.0,2014-02-12 08:04:56,2014-02-12 08:12:03,76
2014-02-12 08:05:05,30560,6944.0,2014-02-12 08:05:06,2014-02-12 08:06:42,76
2014-02-12 08:05:22,30560,8392.0,2014-02-12 08:05:23,2014-02-12 08:06:52,76
2014-02-12 08:05:45,30066,8483.0,2014-02-12 08:05:46,2014-02-12 08:06:09,51
2014-02-12 08:05:46,30175,6940.0,2014-02-12 08:05:47,2014-02-12 08:07:24,100
2014-02-12 08:06:12,30175,9117.0,2014-02-12 08:06:13,2014-02-12 08:08:27,100
2014-02-12 08:06:37,30172,6935.0,2014-02-12 08:06:38,2014-02-12 08:09:40,72
2014-02-12 08:07:31,30175,8483.0,2014-02-12 08:07:32,2014-02-12 08:07:44,100
2014-02-12 08:08:00,30172,6947.0,2014-02-12 08:08:01,2014-02-12 08:12:43,72
2014-02-12 08:08:09,30175,9508.0,2014-02-12 08:08:10,2014-02-12 08:08:59,100
2014-02-12 08:08:25,30175,8076.0,2014-02-12 08:08:26,2014-02-12 08:16:53,100
2014-02-12 08:08:49,30560,8393.0,2014-02-12 08:08:50,2014-02-12 08:14:39,76
2014-02-12 08:09:39,30172,6944.0,2014-02-12 08:09:40,2014-02-12 08:14:58,72
2014-02-12 08:10:46,30175,8392.0,2014-02-12 08:10:47,2014-02-12 08:12:51,100
2014-02-12 08:11:03,30172,7168.0,2014-02-12 08:11:04,2014-02-12 08:19:03,72
2014-02-12 08:11:07,30175,6940.0,2014-02-12 08:11:08,2014-02-12 08:12:28,100
2014-02-12 08:13:18,30560,9117.0,2014-02-12 08:13:19,2014-02-12 08:17:49,76
2014-02-12 08:13:33,30560,8588.0,2014-02-12 08:13:34,2014-02-12 08:15:54,76
2014-02-12 08:13:49,30172,6935.0,2014-02-12 08:13:50,2014-02-12 08:16:10,72
2014-02-12 08:14:37,30175,9425.0,2014-02-12 08:14:38,2014-02-12 08:19:00,100
2014-02-12 08:14:50,30175,9508.0,2014-02-12 08:14:51,2014-02-12 08:24:15,100
2014-02-12 08:15:33,30175,8483.0,2014-02-12 08:15:34,2014-02-12 08:22:41,100
2014-02-12 08:15:58,30175,8393.0,2014-02-12 08:15:59,2014-02-12 08:18:37,100
2014-02-12 08:16:17,30560,6947.0,2014-02-12 08:16:18,2014-02-12 08:22:26,76
2014-02-12 08:16:27,30560,8594.0,2014-02-12 08:16:28,2014-02-12 08:16:29,76
2014-02-12 08:16:59,30175,6917.0,2014-02-12 08:17:00,2014-02-12 08:18:51,100
2014-02-12 08:17:09,30560,6940.0,2014-02-12 08:17:10,2014-02-12 08:20:21,76
2014-02-12 08:17:10,30172,8392.0,2014-02-12 08:17:11,2014-02-12 08:17:17,72
2014-02-12 08:17:24,30560,6944.0,2014-02-12 08:17:25,2014-02-12 08:21:47,76
2014-02-12 08:17:25,30172,8189.0,2014-02-12 08:17:26,2014-02-12 08:24:15,72
2014-02-12 08:17:28,30175,8588.0,2014-02-12 08:17:29,2014-02-12 08:24:44,100
2014-02-12 08:17:35,30066,8594.0,2014-02-12 08:17:36,2014-02-12 08:18:34,51
2014-02-12 08:18:03,30175,8076.0,2014-02-12 08:18:04,2014-02-12 08:20:26,100
2014-02-12 08:19:06,30175,8392.0,2014-02-12 08:19:07,2014-02-12 08:29:25,100
2014-02-12 08:19:28,30560,9117.0,2014-02-12 08:19:29,2014-02-12 08:24:05,76
2014-02-12 08:19:33,30175,9508.0,2014-02-12 08:19:34,2014-02-12 08:21:16,100
2014-02-12 08:20:23,30175,8594.0,2014-02-12 08:20:24,2014-02-12 08:26:23,100
2014-02-12 08:20:38,30175,8393.0,2014-02-12 08:20:39,2014-02-12 08:23:31,100
2014-02-12 08:21:10,30560,6917.0,2014-02-12 08:21:10,2014-02-12 08:28:21,76
2014-02-12 08:21:10,30560,6940.0,2014-02-12 08:21:11,2014-02-12 08:28:53,76
2014-02-12 08:21:29,30172,8076.0,2014-02-12 08:21:30,2014-02-12 08:27:30,72
2014-02-12 08:21:51,30175,9425.0,2014-02-12 08:21:52,2014-02-12 08:44:35,100
2014-02-12 08:21:57,30560,6935.0,2014-02-12 08:21:58,2014-02-12 08:30:33,76
2014-02-12 08:22:27,30175,9508.0,2014-02-12 08:22:28,2014-02-12 08:29:27,100
2014-02-12 08:22:36,30175,6944.0,2014-02-12 08:22:37,2014-02-12 08:26:56,100
2014-02-12 08:23:43,30560,7168.0,2014-02-12 08:23:44,2014-02-12 08:27:48,76
2014-02-12 08:23:56,30066,6947.0,2014-02-12 08:23:57,2014-02-12 08:28:12,51
2014-02-12 08:25:32,30175,8483.0,2014-02-12 08:25:33,2014-02-12 08:26:29,100
2014-02-12 08:26:09,30172,8393.0,2014-02-12 08:26:10,2014-02-12 08:28:32,72
2014-02-12 08:26:16,30175,9117.0,2014-02-12 08:26:17,2014-02-12 08:32:24,100
2014-02-12 08:26:24,30175,8189.0,2014-02-12 08:26:25,2014-02-12 08:28:14,100
2014-02-12 08:27:42,30175,8588.0,2014-02-12 08:27:43,2014-02-12 08:31:42,100
2014-02-12 08:27:54,30175,8594.0,2014-02-12 08:27:55,2014-02-12 08:35:24,100
2014-02-12 08:28:07,30560,8483.0,2014-02-12 08:28:08,2014-02-12 08:34:04,76
2014-02-12 08:28:18,30172,8076.0,2014-02-12 08:28:19,2014-02-12 08:33:23,72
2014-02-12 08:28:22,30175,7168.0,2014-02-12 08:28:23,2014-02-12 08:33:42,100
2014-02-12 08:28:59,30560,6947.0,2014-02-12 08:29:00,2014-02-12 08:30:47,76
2014-02-12 08:29:19,30172,8189.0,2014-02-12 08:29:20,2014-02-12 08:32:59,72
2014-02-12 08:30:16,30560,6917.0,2014-02-12 08:30:17,2014-02-12 08:36:23,76
2014-02-12 08:31:44,30560,8393.0,2014-02-12 08:31:45,2014-02-12 08:33:12,76
2014-02-12 08:31:52,30175,6940.0,2014-02-12 08:31:53,2014-02-12 08:34:24,100
2014-02-12 08:32:37,30175,8392.0,2014-02-12 08:32:38,2014-02-12 08:33:49,100
2014-02-12 08:32:41,30560,7823.0,2014-02-12 08:32:42,2014-02-12 08:34:50,76
2014-02-12 08:32:46,30179,9508.0,2014-02-12 08:32:47,2014-02-12 08:40:14,86
2014-02-12 08:32:54,30175,9117.0,2014-02-12 08:32:55,2014-02-12 08:37:51,100
2014-02-12 08:33:41,30560,6935.0,2014-02-12 08:33:42,2014-02-12 08:38:28,76
2014-02-12 08:33:44,30560,6947.0,2014-02-12 08:33:46,2014-02-12 08:37:22,76
2014-02-12 08:33:59,30175,8588.0,2014-02-12 08:34:00,2014-02-12 08:35:04,100
2014-02-12 08:34:15,30175,6944.0,2014-02-12 08:34:15,2014-02-12 08:37:34,100
2014-02-12 08:34:18,30175,8189.0,2014-02-12 08:34:19,2014-02-12 08:40:07,100
2014-02-12 08:34:24,30172,8393.0,2014-02-12 08:34:25,2014-02-12 08:38:34,72
2014-02-12 08:34:52,30172,8076.0,2014-02-12 08:34:53,2014-02-12 08:39:55,72
2014-02-12 08:35:08,30179,7168.0,2014-02-12 08:35:09,2014-02-12 08:38:21,86
2014-02-12 08:35:50,30175,8392.0,2014-02-12 08:35:51,2014-02-12 08:48:37,100
2014-02-12 08:36:02,30560,8483.0,2014-02-12 08:36:03,2014-02-12 08:40:23,76
2014-02-12 08:36:09,30172,6940.0,2014-02-12 08:36:10,2014-02-12 08:39:18,72
2014-02-12 08:36:14,30560,7823.0,2014-02-12 08:36:15,2014-02-12 08:40:40,76
2014-02-12 08:36:32,30175,8588.0,2014-02-12 08:36:33,2014-02-12 08:42:28,100
2014-02-12 08:36:39,30560,8594.0,2014-02-12 08:36:40,2014-02-12 08:38:44,76
2014-02-12 08:36:44,30175,6917.0,2014-02-12 08:36:45,2014-02-12 08:38:48,100
2014-02-12 08:37:15,30172,6947.0,2014-02-12 08:37:27,2014-02-12 08:41:37,72
2014-02-12 08:37:18,30172,6944.0,2014-02-12 08:37:40,2014-02-12 08:40:47,72
2014-02-12 08:37:19,30560,9117.0,2014-02-12 08:37:57,2014-02-12 08:39:06,76
2014-02-12 08:37:33,30175,8393.0,2014-02-12 08:38:40,2014-02-12 08:40:58,100
2014-02-12 08:37:35,30560,8594.0,2014-02-12 08:38:46,2014-02-12 08:47:30,76
2014-02-12 08:37:50,30175,6917.0,2014-02-12 08:38:54,2014-02-12 08:44:50,100
2014-02-12 08:38:36,30175,9117.0,2014-02-12 08:39:11,2014-02-12 09:27:43,100
