CallArrivalTime,ServiceID,AgentID,AnsweredTime,CallDepartureTime,number_of_agent
2014-02-15 11:43:13,30179,7479.0,2014-02-15 11:43:39,2014-02-15 11:48:05,8
2014-02-15 11:44:45,30560,8588.0,2014-02-15 11:44:46,2014-02-15 11:51:20,11
2014-02-15 11:44:55,30560,0.0,0000-00-00 00:00:00,2014-02-15 11:47:23,11
2014-02-15 11:45:25,30560,6971.0,2014-02-15 11:47:31,2014-02-15 11:49:13,11
2014-02-15 11:46:12,30175,8494.0,2014-02-15 11:47:40,2014-02-15 11:51:10,11
2014-02-15 11:47:56,30066,7479.0,2014-02-15 11:48:14,2014-02-15 11:56:23,4
2014-02-15 11:49:40,30175,8382.0,2014-02-15 11:49:41,2014-02-15 11:51:04,11
2014-02-15 11:49:58,30560,6971.0,2014-02-15 11:49:59,2014-02-15 12:02:03,11
2014-02-15 11:51:27,30175,8382.0,2014-02-15 11:51:28,2014-02-15 11:51:31,11
2014-02-15 11:52:39,30560,8494.0,2014-02-15 11:52:40,2014-02-15 11:56:18,11
2014-02-15 11:53:39,30560,8588.0,2014-02-15 11:53:40,2014-02-15 11:58:10,11
2014-02-15 11:56:07,30179,8382.0,2014-02-15 11:56:08,2014-02-15 11:56:18,8
2014-02-15 11:57:08,30175,8382.0,2014-02-15 11:57:09,2014-02-15 12:00:54,11
2014-02-15 12:06:39,30172,7479.0,2014-02-15 12:06:40,2014-02-15 12:12:09,10
2014-02-15 12:08:23,30172,8494.0,2014-02-15 12:08:24,2014-02-15 12:11:39,10
2014-02-15 12:08:26,30560,6971.0,2014-02-15 12:08:27,2014-02-15 12:14:09,11
2014-02-15 12:08:46,30175,8588.0,2014-02-15 12:08:47,2014-02-15 12:10:41,11
2014-02-15 12:08:48,30175,8494.0,2014-02-15 12:09:49,2014-02-15 12:14:50,11
2014-02-15 12:10:26,30175,8588.0,2014-02-15 12:10:47,2014-02-15 12:15:59,11
2014-02-15 12:10:56,30179,7479.0,2014-02-15 12:12:09,2014-02-15 12:15:53,8
2014-02-15 12:12:07,30172,6971.0,2014-02-15 12:14:15,2014-02-15 12:19:47,10
2014-02-15 12:12:59,30560,7479.0,2014-02-15 12:15:58,2014-02-15 12:18:14,11
2014-02-15 12:15:41,30175,8588.0,2014-02-15 12:16:05,2014-02-15 12:21:48,11
2014-02-15 12:19:00,30179,7479.0,2014-02-15 12:19:01,2014-02-15 12:22:35,8
2014-02-15 12:21:44,30172,8588.0,2014-02-15 12:21:45,2014-02-15 12:22:58,10
2014-02-15 12:25:10,30175,6971.0,2014-02-15 12:25:11,2014-02-15 12:26:07,11
2014-02-15 12:25:22,30560,8494.0,2014-02-15 12:25:23,2014-02-15 12:27:26,11
2014-02-15 12:32:01,30175,7479.0,2014-02-15 12:32:02,2014-02-15 12:43:45,11
2014-02-15 12:33:18,30560,8588.0,2014-02-15 12:33:19,2014-02-15 12:36:56,11
2014-02-15 12:39:43,30560,6971.0,2014-02-15 12:39:44,2014-02-15 12:45:04,11
2014-02-15 12:40:37,30179,8494.0,2014-02-15 12:40:38,2014-02-15 12:46:28,8
2014-02-15 12:42:13,30172,8588.0,2014-02-15 12:42:14,2014-02-15 12:42:46,10
2014-02-15 12:43:46,30175,7479.0,2014-02-15 12:43:47,2014-02-15 12:45:27,11
2014-02-15 12:44:11,30175,6971.0,2014-02-15 12:45:10,2014-02-15 12:47:44,11
2014-02-15 12:46:13,30179,7479.0,2014-02-15 12:46:14,2014-02-15 12:51:37,8
2014-02-15 12:46:38,30560,8494.0,2014-02-15 12:46:39,2014-02-15 12:52:42,11
2014-02-15 12:49:30,30179,6971.0,2014-02-15 12:49:32,2014-02-15 12:51:46,8
2014-02-15 12:50:06,30560,8588.0,2014-02-15 12:50:07,2014-02-15 12:55:11,11
2014-02-15 12:51:43,30172,7479.0,2014-02-15 12:51:44,2014-02-15 12:54:23,10
2014-02-15 12:55:57,30560,6971.0,2014-02-15 12:55:58,2014-02-15 12:57:45,11
2014-02-15 12:57:50,30560,8494.0,2014-02-15 12:57:51,2014-02-15 13:00:15,11
2014-02-15 12:58:11,30172,7479.0,2014-02-15 12:58:12,2014-02-15 12:59:23,10
2014-02-15 12:58:35,30175,8588.0,2014-02-15 12:58:36,2014-02-15 13:00:48,11
2014-02-15 12:58:49,30560,6971.0,2014-02-15 12:58:50,2014-02-15 13:03:30,11
2014-02-15 13:02:35,30560,8382.0,2014-02-15 13:02:36,2014-02-15 13:08:39,11
2014-02-15 13:05:04,30560,8483.0,2014-02-15 13:05:05,2014-02-15 13:06:03,11
2014-02-15 13:05:18,30175,6931.0,2014-02-15 13:05:19,2014-02-15 13:07:40,11
2014-02-15 13:05:26,30560,8592.0,2014-02-15 13:05:27,2014-02-15 13:09:28,11
2014-02-15 13:06:43,30066,8483.0,2014-02-15 13:06:44,2014-02-15 13:11:11,4
2014-02-15 13:07:14,30172,6931.0,2014-02-15 13:07:40,2014-02-15 13:15:00,10
2014-02-15 13:07:53,30175,8382.0,2014-02-15 13:08:45,2014-02-15 13:12:11,11
2014-02-15 13:07:57,30172,8592.0,2014-02-15 13:09:33,2014-02-15 13:11:37,10
2014-02-15 13:12:39,30560,8483.0,2014-02-15 13:12:40,2014-02-15 13:17:33,11
2014-02-15 13:15:04,30172,8592.0,2014-02-15 13:15:05,2014-02-15 13:22:03,10
2014-02-15 13:15:07,30560,8382.0,2014-02-15 13:15:08,2014-02-15 13:19:00,11
2014-02-15 13:16:04,30175,6931.0,2014-02-15 13:16:05,2014-02-15 13:21:09,11
2014-02-15 13:16:17,30560,8592.0,2014-02-15 13:16:28,2014-02-15 13:19:17,11
2014-02-15 13:16:17,30172,8483.0,2014-02-15 13:16:43,2014-02-15 13:18:37,10
2014-02-15 13:19:57,30175,8483.0,2014-02-15 13:19:58,2014-02-15 13:26:40,11
2014-02-15 13:20:29,30175,8382.0,2014-02-15 13:20:30,2014-02-15 13:21:23,11
2014-02-15 13:21:13,30560,8592.0,2014-02-15 13:21:14,2014-02-15 13:24:11,11
2014-02-15 13:22:18,30172,6931.0,2014-02-15 13:22:19,2014-02-15 13:29:35,10
2014-02-15 13:23:36,30175,8382.0,2014-02-15 13:23:37,2014-02-15 13:29:04,11
2014-02-15 13:24:23,30175,8592.0,2014-02-15 13:24:24,2014-02-15 13:27:57,11
2014-02-15 13:24:32,30172,8483.0,2014-02-15 13:26:46,2014-02-15 13:30:38,10
2014-02-15 13:24:35,30560,8382.0,2014-02-15 13:27:34,2014-02-15 13:30:30,11
2014-02-15 13:28:55,30175,8483.0,2014-02-15 13:28:56,2014-02-15 13:34:12,11
2014-02-15 13:32:07,30172,8592.0,2014-02-15 13:32:08,2014-02-15 13:35:04,10
2014-02-15 13:33:27,30560,6931.0,2014-02-15 13:33:27,2014-02-15 13:36:45,11
2014-02-15 13:33:56,30175,8382.0,2014-02-15 13:33:57,2014-02-15 13:34:55,11
2014-02-15 13:38:16,30560,8592.0,2014-02-15 13:38:17,2014-02-15 13:43:32,11
2014-02-15 13:40:09,30172,8483.0,2014-02-15 13:40:09,2014-02-15 13:44:07,10
2014-02-15 13:46:25,30560,8382.0,2014-02-15 13:46:26,2014-02-15 13:51:33,11
2014-02-15 13:47:33,30175,6931.0,2014-02-15 13:47:34,2014-02-15 13:48:14,11
2014-02-15 13:49:05,30175,8483.0,2014-02-15 13:49:06,2014-02-15 13:53:56,11
2014-02-15 13:50:11,30560,8592.0,2014-02-15 13:50:11,2014-02-15 13:58:13,11
2014-02-15 13:53:03,30172,8382.0,2014-02-15 13:53:04,2014-02-15 13:54:34,10
2014-02-15 13:54:25,30175,8483.0,2014-02-15 13:54:25,2014-02-15 13:56:50,11
2014-02-15 13:54:59,30179,6931.0,2014-02-15 13:55:00,2014-02-15 13:59:41,8
2014-02-15 13:56:08,30560,8382.0,2014-02-15 13:56:09,2014-02-15 13:58:15,11
2014-02-15 13:57:06,30179,8483.0,2014-02-15 13:57:07,2014-02-15 13:59:09,8
2014-02-15 13:58:51,30560,8592.0,2014-02-15 13:58:52,2014-02-15 14:02:26,11
2014-02-15 14:01:30,30172,8483.0,2014-02-15 14:01:31,2014-02-15 14:06:29,10
2014-02-15 14:01:46,30560,6931.0,2014-02-15 14:01:47,2014-02-15 14:08:41,11
2014-02-15 14:04:32,30560,8592.0,2014-02-15 14:04:33,2014-02-15 14:19:02,11
2014-02-15 14:05:04,30172,8382.0,2014-02-15 14:07:10,2014-02-15 14:14:56,10
2014-02-15 14:09:13,30172,6931.0,2014-02-15 14:09:14,2014-02-15 14:12:51,10
2014-02-15 14:09:15,30172,8483.0,2014-02-15 14:11:30,2014-02-15 14:15:20,10
2014-02-15 14:10:53,30175,6931.0,2014-02-15 14:12:57,2014-02-15 14:13:52,11
2014-02-15 14:17:19,30560,8483.0,2014-02-15 14:17:20,2014-02-15 14:22:27,11
2014-02-15 14:17:34,30175,6931.0,2014-02-15 14:17:35,2014-02-15 14:21:17,11
2014-02-15 14:23:48,30179,8382.0,2014-02-15 14:23:49,2014-02-15 14:28:53,8
2014-02-15 14:27:52,30172,6931.0,2014-02-15 14:27:53,2014-02-15 14:33:27,10
2014-02-15 14:31:30,30172,8483.0,2014-02-15 14:31:31,2014-02-15 14:33:30,10
2014-02-15 14:31:42,30560,8382.0,2014-02-15 14:31:43,2014-02-15 14:33:57,11
2014-02-15 14:32:36,30175,8592.0,2014-02-15 14:32:37,2014-02-15 14:41:05,11
2014-02-15 14:36:30,30560,8483.0,2014-02-15 14:36:31,2014-02-15 14:40:50,11
2014-02-15 14:43:17,30560,6931.0,2014-02-15 14:43:18,2014-02-15 14:48:51,11
2014-02-15 14:45:34,30175,8382.0,2014-02-15 14:45:35,2014-02-15 14:47:19,11
2014-02-15 14:46:18,30172,8592.0,2014-02-15 14:46:19,2014-02-15 14:49:12,10
2014-02-15 14:48:44,30175,8483.0,2014-02-15 14:48:45,2014-02-15 14:57:43,11
2014-02-15 14:50:44,30172,8382.0,2014-02-15 14:50:45,2014-02-15 15:00:31,10
2014-02-15 14:50:53,30175,8592.0,2014-02-15 14:50:54,2014-02-15 14:53:39,11
2014-02-15 14:54:24,30175,8592.0,2014-02-15 14:54:25,2014-02-15 14:56:19,11
2014-02-15 14:57:31,30175,8592.0,2014-02-15 14:57:32,2014-02-15 15:07:30,11
2014-02-15 15:00:45,30175,8514.0,2014-02-15 15:00:46,2014-02-15 15:02:14,11
2014-02-15 15:02:35,30172,6931.0,2014-02-15 15:02:36,2014-02-15 15:10:04,10
2014-02-15 15:07:34,30560,8514.0,2014-02-15 15:07:35,2014-02-15 15:13:37,11
2014-02-15 15:09:41,30175,8382.0,2014-02-15 15:09:42,2014-02-15 15:09:43,11
2014-02-15 15:11:34,30175,8382.0,2014-02-15 15:11:35,2014-02-15 15:12:49,11
2014-02-15 15:16:49,30172,6931.0,2014-02-15 15:16:50,2014-02-15 15:23:57,10
2014-02-15 15:19:57,30172,8514.0,2014-02-15 15:19:58,2014-02-15 15:26:53,10
2014-02-15 15:20:47,30179,8382.0,2014-02-15 15:20:48,2014-02-15 15:21:40,8
2014-02-15 15:21:05,30560,8382.0,2014-02-15 15:21:46,2014-02-15 15:23:40,11
2014-02-15 15:21:09,30172,0.0,0000-00-00 00:00:00,2014-02-15 15:21:25,10
2014-02-15 15:22:57,30172,8382.0,2014-02-15 15:23:45,2014-02-15 15:30:10,10
2014-02-15 15:23:15,30560,6931.0,2014-02-15 15:24:03,2014-02-15 15:28:14,11
2014-02-15 15:25:34,30175,8514.0,2014-02-15 15:26:13,2014-02-15 15:29:20,11
2014-02-15 15:26:24,30175,6931.0,2014-02-15 15:28:20,2014-02-15 15:35:07,11
2014-02-15 15:27:28,30175,8514.0,2014-02-15 15:29:27,2014-02-15 15:31:01,11
2014-02-15 15:32:43,30175,8382.0,2014-02-15 15:32:44,2014-02-15 15:33:02,11
2014-02-15 15:43:52,30175,8514.0,2014-02-15 15:43:53,2014-02-15 15:56:39,11
2014-02-15 15:49:16,30175,6931.0,2014-02-15 15:49:17,2014-02-15 15:58:59,11
2014-02-15 15:51:29,30172,8382.0,2014-02-15 15:51:30,2014-02-15 15:55:49,10
2014-02-15 15:59:08,30175,8382.0,2014-02-15 15:59:09,2014-02-15 16:02:36,11
2014-02-15 16:02:51,30175,8514.0,2014-02-15 16:02:52,2014-02-15 16:09:13,11
2014-02-15 16:03:13,30172,8483.0,2014-02-15 16:03:14,2014-02-15 16:11:00,10
2014-02-15 16:04:40,30175,0.0,0000-00-00 00:00:00,2014-02-15 16:07:41,11
2014-02-15 16:09:46,30172,8514.0,2014-02-15 16:09:47,2014-02-15 16:13:11,10
2014-02-15 16:10:59,30172,8514.0,2014-02-15 16:11:01,2014-02-15 16:22:32,10
2014-02-15 16:11:13,30172,8483.0,2014-02-15 16:11:14,2014-02-15 16:12:39,10
2014-02-15 16:12:24,30172,8483.0,2014-02-15 16:12:45,2014-02-15 16:29:17,10
2014-02-15 16:16:56,30560,8514.0,2014-02-15 16:16:57,2014-02-15 16:26:31,11
2014-02-15 16:17:50,30560,8483.0,2014-02-15 16:17:51,2014-02-15 16:19:47,11
2014-02-15 16:18:04,30175,8483.0,2014-02-15 16:19:52,2014-02-15 16:22:32,11
2014-02-15 16:18:26,30175,0.0,0000-00-00 00:00:00,2014-02-15 16:19:05,11
2014-02-15 16:18:53,30560,8483.0,0000-00-00 00:00:00,2014-02-15 16:22:32,11
2014-02-15 16:19:27,30175,8483.0,2014-02-15 16:22:36,2014-02-15 16:23:47,11
2014-02-15 16:19:37,30172,8483.0,2014-02-15 16:23:53,2014-02-15 16:24:36,10
2014-02-15 16:20:51,30560,8483.0,2014-02-15 16:24:42,2014-02-15 16:29:09,11
2014-02-15 16:21:25,30179,8514.0,2014-02-15 16:26:35,2014-02-15 16:31:28,8
2014-02-15 16:22:53,30560,8483.0,2014-02-15 16:29:15,2014-02-15 16:32:48,11
2014-02-15 16:23:23,30560,8514.0,2014-02-15 16:30:54,2014-02-15 16:32:56,11
2014-02-15 16:24:00,30560,8483.0,2014-02-15 16:32:53,2014-02-15 16:37:51,11
2014-02-15 16:26:46,30560,8514.0,2014-02-15 16:33:02,2014-02-15 16:37:26,11
2014-02-15 16:32:04,30179,0.0,0000-00-00 00:00:00,2014-02-15 16:33:38,8
2014-02-15 16:32:59,30172,8483.0,2014-02-15 16:37:52,2014-02-15 16:41:35,10
2014-02-15 16:34:48,30175,0.0,0000-00-00 00:00:00,2014-02-15 16:41:31,11
2014-02-15 16:35:08,30179,8483.0,2014-02-15 16:41:40,2014-02-15 16:43:54,8
2014-02-15 16:36:35,30560,8514.0,2014-02-15 16:42:48,2014-02-15 16:55:43,11
2014-02-15 16:41:31,30172,8483.0,2014-02-15 16:44:00,2014-02-15 16:46:16,10
2014-02-15 16:42:48,30172,8483.0,2014-02-15 16:46:22,2014-02-15 16:53:41,10
2014-02-15 16:47:41,30179,8483.0,2014-02-15 16:53:47,2014-02-15 16:54:05,8
2014-02-15 16:47:48,30172,0.0,0000-00-00 00:00:00,2014-02-15 16:51:40,10
2014-02-15 16:48:58,30560,8483.0,2014-02-15 16:54:07,2014-02-15 16:58:45,11
2014-02-15 16:54:11,30175,8514.0,2014-02-15 16:56:04,2014-02-15 16:57:23,11
2014-02-15 16:59:39,30179,8514.0,2014-02-15 16:59:40,2014-02-15 17:00:46,8
