CallArrivalTime,ServiceID,AgentID,AnsweredTime,CallDepartureTime,number_of_agent
2014-02-03 08:00:44,30175,6936.0,2014-02-03 08:00:45,2014-02-03 08:05:01,102
2014-02-03 08:01:02,30560,6989.0,2014-02-03 08:01:03,2014-02-03 08:06:41,78
2014-02-03 08:01:35,30560,6940.0,2014-02-03 08:01:36,2014-02-03 08:08:35,78
2014-02-03 08:01:41,30175,9506.0,2014-02-03 08:01:42,2014-02-03 08:01:44,102
2014-02-03 08:01:55,30179,8076.0,2014-02-03 08:01:56,2014-02-03 08:03:57,93
2014-02-03 08:02:07,30175,8189.0,2014-02-03 08:02:08,2014-02-03 08:07:50,102
2014-02-03 08:02:16,30560,7479.0,2014-02-03 08:02:17,2014-02-03 08:05:03,78
2014-02-03 08:02:33,30560,8393.0,2014-02-03 08:02:34,2014-02-03 08:04:58,78
2014-02-03 08:02:57,30175,9508.0,2014-02-03 08:02:58,2014-02-03 08:10:27,102
2014-02-03 08:03:19,30175,9423.0,2014-02-03 08:03:20,2014-02-03 08:07:30,102
2014-02-03 08:03:27,30175,9113.0,2014-02-03 08:03:28,2014-02-03 08:07:42,102
2014-02-03 08:03:49,30175,8514.0,2014-02-03 08:03:50,2014-02-03 08:04:53,102
2014-02-03 08:04:06,30560,6947.0,2014-02-03 08:04:07,2014-02-03 08:07:40,78
2014-02-03 08:04:11,30179,8717.0,2014-02-03 08:04:12,2014-02-03 08:06:51,93
2014-02-03 08:04:21,30172,6935.0,2014-02-03 08:04:22,2014-02-03 08:07:23,75
2014-02-03 08:04:58,30560,7168.0,2014-02-03 08:04:59,2014-02-03 08:05:12,78
2014-02-03 08:05:34,30560,7531.0,2014-02-03 08:05:35,2014-02-03 08:10:03,78
2014-02-03 08:05:54,30172,8076.0,2014-02-03 08:05:55,2014-02-03 08:22:44,75
2014-02-03 08:06:06,30560,6944.0,2014-02-03 08:06:07,2014-02-03 08:10:15,78
2014-02-03 08:06:06,30175,9506.0,2014-02-03 08:06:07,2014-02-03 08:15:19,102
2014-02-03 08:06:36,30560,6989.0,2014-02-03 08:06:37,2014-02-03 08:15:19,78
2014-02-03 08:07:44,30175,8393.0,2014-02-03 08:07:45,2014-02-03 08:13:10,102
2014-02-03 08:07:45,30560,7479.0,2014-02-03 08:07:45,2014-02-03 08:12:22,78
2014-02-03 08:07:55,30560,7168.0,2014-02-03 08:07:56,2014-02-03 08:12:15,78
2014-02-03 08:08:07,30560,8514.0,2014-02-03 08:08:08,2014-02-03 08:08:32,78
2014-02-03 08:08:34,30560,8717.0,2014-02-03 08:08:35,2014-02-03 08:12:59,78
2014-02-03 08:08:37,30560,6935.0,2014-02-03 08:08:38,2014-02-03 08:11:45,78
2014-02-03 08:08:43,30560,6947.0,2014-02-03 08:08:44,2014-02-03 08:11:11,78
2014-02-03 08:09:12,30560,9113.0,2014-02-03 08:09:13,2014-02-03 08:10:34,78
2014-02-03 08:09:49,30560,8189.0,2014-02-03 08:09:50,2014-02-03 08:17:32,78
2014-02-03 08:10:02,30560,8514.0,2014-02-03 08:10:03,2014-02-03 08:10:33,78
2014-02-03 08:10:22,30560,6940.0,2014-02-03 08:10:23,2014-02-03 08:13:11,78
2014-02-03 08:10:23,30560,6989.0,2014-02-03 08:10:24,2014-02-03 08:13:06,78
