CallArrivalTime,ServiceID,AgentID,AnsweredTime,CallDepartureTime,number_of_agent
2014-02-19 08:25:06,30175,9425.0,2014-02-19 08:25:07,2014-02-19 08:32:07,92
2014-02-19 08:25:29,30560,8514.0,2014-02-19 08:25:30,2014-02-19 08:28:18,68
2014-02-19 08:25:50,30175,9502.0,2014-02-19 08:25:51,2014-02-19 08:29:00,92
2014-02-19 08:26:12,30175,9512.0,2014-02-19 08:26:13,2014-02-19 08:26:15,92
2014-02-19 08:26:27,30172,8189.0,2014-02-19 08:26:28,2014-02-19 08:29:13,66
2014-02-19 08:27:04,30172,6968.0,2014-02-19 08:27:05,2014-02-19 08:30:02,66
2014-02-19 08:27:07,30175,9424.0,2014-02-19 08:27:08,2014-02-19 08:32:09,92
2014-02-19 08:27:10,30560,6945.0,2014-02-19 08:27:11,2014-02-19 08:33:59,68
2014-02-19 08:27:13,30175,6947.0,2014-02-19 08:27:14,2014-02-19 08:33:55,92
2014-02-19 08:27:17,30172,6940.0,2014-02-19 08:27:18,2014-02-19 08:30:13,66
2014-02-19 08:27:36,30175,9575.0,2014-02-19 08:27:37,2014-02-19 08:30:03,92
2014-02-19 08:27:51,30175,6935.0,2014-02-19 08:27:51,2014-02-19 08:30:20,92
2014-02-19 08:27:51,30172,6987.0,2014-02-19 08:27:52,2014-02-19 08:30:24,66
2014-02-19 08:29:23,30175,8483.0,2014-02-19 08:29:24,2014-02-19 08:30:19,92
2014-02-19 08:29:32,30066,9512.0,2014-02-19 08:29:33,2014-02-19 08:43:41,47
2014-02-19 08:30:34,30175,9508.0,2014-02-19 08:30:35,2014-02-19 08:33:47,92
2014-02-19 08:31:25,30560,8514.0,2014-02-19 08:31:26,2014-02-19 08:34:57,68
2014-02-19 08:31:40,30175,8076.0,2014-02-19 08:31:41,2014-02-19 08:37:06,92
2014-02-19 08:31:43,30172,8189.0,2014-02-19 08:31:44,2014-02-19 08:33:47,66
2014-02-19 08:32:06,30175,9502.0,2014-02-19 08:32:07,2014-02-19 08:41:38,92
2014-02-19 08:32:23,30172,6968.0,2014-02-19 08:32:24,2014-02-19 08:35:56,66
2014-02-19 08:32:51,30560,6984.0,2014-02-19 08:32:52,2014-02-19 08:42:22,68
2014-02-19 08:33:01,30175,9575.0,2014-02-19 08:33:02,2014-02-19 08:35:43,92
2014-02-19 08:33:06,30175,9434.0,2014-02-19 08:33:07,2014-02-19 08:37:56,92
2014-02-19 08:33:14,30175,9514.0,2014-02-19 08:33:15,2014-02-19 08:34:11,92
2014-02-19 08:33:48,30175,9426.0,2014-02-19 08:33:49,2014-02-19 08:34:53,92
2014-02-19 08:33:51,30560,8391.0,2014-02-19 08:33:52,2014-02-19 08:36:19,68
2014-02-19 08:33:55,30560,6940.0,2014-02-19 08:33:56,2014-02-19 08:36:22,68
2014-02-19 08:34:15,30175,9515.0,2014-02-19 08:34:16,2014-02-19 08:41:05,92
2014-02-19 08:34:41,30175,8483.0,2014-02-19 08:34:42,2014-02-19 08:36:14,92
2014-02-19 08:34:43,30175,6935.0,2014-02-19 08:34:44,2014-02-19 08:36:14,92
2014-02-19 08:35:20,30175,6987.0,2014-02-19 08:35:20,2014-02-19 08:37:03,92
2014-02-19 08:35:26,30560,6943.0,2014-02-19 08:35:27,2014-02-19 08:41:53,68
2014-02-19 08:35:29,30175,9425.0,2014-02-19 08:35:30,2014-02-19 08:38:24,92
2014-02-19 08:36:05,30560,8189.0,2014-02-19 08:36:06,2014-02-19 08:39:32,68
2014-02-19 08:36:13,30560,6947.0,2014-02-19 08:36:14,2014-02-19 08:39:21,68
2014-02-19 08:36:35,30172,8514.0,2014-02-19 08:36:36,2014-02-19 08:37:02,66
2014-02-19 08:36:59,30172,6968.0,2014-02-19 08:37:00,2014-02-19 08:39:46,66
2014-02-19 08:37:16,30179,9424.0,2014-02-19 08:37:17,2014-02-19 08:40:03,76
2014-02-19 08:38:52,30175,9508.0,2014-02-19 08:38:53,2014-02-19 08:40:46,92
2014-02-19 08:39:01,30560,6945.0,2014-02-19 08:39:02,2014-02-19 08:41:12,68
2014-02-19 08:39:16,30172,6985.0,2014-02-19 08:39:17,2014-02-19 08:41:47,66
2014-02-19 08:39:34,30175,9514.0,2014-02-19 08:39:35,2014-02-19 08:40:20,92
2014-02-19 08:39:55,30175,9426.0,2014-02-19 08:39:56,2014-02-19 08:43:36,92
2014-02-19 08:40:04,30560,8483.0,2014-02-19 08:40:05,2014-02-19 08:42:17,68
2014-02-19 08:40:21,30175,9575.0,2014-02-19 08:40:22,2014-02-19 08:40:30,92
2014-02-19 08:40:26,30560,6935.0,2014-02-19 08:40:27,2014-02-19 08:43:33,68
2014-02-19 08:40:37,30175,8391.0,2014-02-19 08:40:38,2014-02-19 08:42:46,92
2014-02-19 08:41:10,30175,6940.0,2014-02-19 08:41:11,2014-02-19 08:42:57,92
2014-02-19 08:41:12,30175,6944.0,2014-02-19 08:41:13,2014-02-19 08:44:11,92
2014-02-19 08:41:18,30179,6987.0,2014-02-19 08:41:19,2014-02-19 08:44:24,76
2014-02-19 08:41:42,30560,8514.0,2014-02-19 08:41:43,2014-02-19 08:42:52,68
2014-02-19 08:41:43,30175,8076.0,2014-02-19 08:41:44,2014-02-19 08:47:20,92
2014-02-19 08:41:46,30560,6945.0,2014-02-19 08:41:47,2014-02-19 08:41:52,68
2014-02-19 08:41:48,30175,9514.0,2014-02-19 08:41:49,2014-02-19 08:42:29,92
2014-02-19 08:41:56,30172,6985.0,2014-02-19 08:41:57,2014-02-19 08:43:53,66
2014-02-19 08:42:06,30560,8483.0,2014-02-19 08:42:22,2014-02-19 08:42:41,68
2014-02-19 08:42:08,30175,9575.0,2014-02-19 08:42:09,2014-02-19 08:44:05,92
2014-02-19 08:42:16,30560,8391.0,2014-02-19 08:42:51,2014-02-19 08:45:10,68
2014-02-19 08:42:40,30560,6940.0,2014-02-19 08:43:02,2014-02-19 08:44:05,68
2014-02-19 08:43:05,30560,6935.0,2014-02-19 08:43:39,2014-02-19 08:45:40,68
2014-02-19 08:43:26,30175,9508.0,2014-02-19 08:43:27,2014-02-19 08:44:37,92
2014-02-19 08:43:30,30172,6985.0,2014-02-19 08:43:59,2014-02-19 08:44:48,66
2014-02-19 08:43:45,30560,6940.0,2014-02-19 08:44:10,2014-02-19 08:46:45,68
2014-02-19 08:43:48,30175,9502.0,2014-02-19 08:43:49,2014-02-19 08:44:54,92
2014-02-19 08:44:03,30172,6944.0,2014-02-19 08:44:17,2014-02-19 08:47:52,66
2014-02-19 08:44:21,30175,9514.0,2014-02-19 08:44:21,2014-02-19 08:48:53,92
2014-02-19 08:44:36,30560,6987.0,2014-02-19 08:44:37,2014-02-19 08:46:56,68
2014-02-19 08:44:58,30172,6985.0,2014-02-19 08:44:59,2014-02-19 08:45:38,66
2014-02-19 08:45:08,30175,9575.0,2014-02-19 08:45:09,2014-02-19 08:45:48,92
2014-02-19 08:45:18,30175,9502.0,2014-02-19 08:45:19,2014-02-19 08:51:14,92
2014-02-19 08:45:22,30066,6985.0,2014-02-19 08:45:44,2014-02-19 08:45:46,47
2014-02-19 08:46:00,30066,9575.0,2014-02-19 08:46:01,2014-02-19 08:46:31,47
2014-02-19 08:46:02,30066,6935.0,2014-02-19 08:46:10,2014-02-19 08:48:32,47
2014-02-19 08:46:09,30560,8391.0,2014-02-19 08:46:25,2014-02-19 08:48:58,68
2014-02-19 08:46:10,30172,6940.0,2014-02-19 08:46:50,2014-02-19 08:47:36,66
2014-02-19 08:46:21,30179,9575.0,2014-02-19 08:46:37,2014-02-19 08:47:59,76
2014-02-19 08:46:32,30175,8189.0,2014-02-19 08:46:55,2014-02-19 08:48:11,92
2014-02-19 08:46:33,30175,6987.0,2014-02-19 08:47:01,2014-02-19 08:48:10,92
2014-02-19 08:46:34,30560,8076.0,2014-02-19 08:47:26,2014-02-19 08:55:21,68
2014-02-19 08:46:39,30175,6940.0,2014-02-19 08:47:42,2014-02-19 08:48:19,92
2014-02-19 08:46:40,30066,6944.0,2014-02-19 08:47:58,2014-02-19 08:50:03,47
2014-02-19 08:46:44,30179,0.0,0000-00-00 00:00:00,2014-02-19 08:46:56,76
2014-02-19 08:47:22,30172,8483.0,2014-02-19 08:47:55,2014-02-19 08:48:08,66
2014-02-19 08:47:26,30172,6987.0,2014-02-19 08:48:16,2014-02-19 08:50:09,66
2014-02-19 08:47:38,30175,9575.0,2014-02-19 08:48:05,2014-02-19 08:49:24,92
2014-02-19 08:47:52,30175,8189.0,2014-02-19 08:48:17,2014-02-19 08:49:51,92
2014-02-19 08:48:07,30175,6940.0,2014-02-19 08:48:25,2014-02-19 08:49:06,92
2014-02-19 08:48:14,30175,8483.0,2014-02-19 08:48:29,2014-02-19 08:49:41,92
2014-02-19 08:48:23,30560,0.0,0000-00-00 00:00:00,2014-02-19 08:48:35,68
2014-02-19 08:48:29,30175,8391.0,0000-00-00 00:00:00,2014-02-19 08:50:36,92
2014-02-19 08:48:34,30172,6940.0,2014-02-19 08:49:11,2014-02-19 08:51:05,66
2014-02-19 08:49:03,30175,6968.0,2014-02-19 08:49:17,2014-02-19 08:52:16,92
2014-02-19 08:49:29,30175,9575.0,2014-02-19 08:49:30,2014-02-19 08:50:19,92
2014-02-19 08:49:34,30066,8483.0,2014-02-19 08:49:47,2014-02-19 08:50:32,47
2014-02-19 08:49:49,30172,6935.0,2014-02-19 08:49:50,2014-02-19 08:51:56,66
2014-02-19 08:49:56,30560,8189.0,2014-02-19 08:49:57,2014-02-19 08:50:59,68
2014-02-19 08:50:21,30175,6944.0,2014-02-19 08:50:22,2014-02-19 08:55:27,92
2014-02-19 08:51:10,30175,6987.0,2014-02-19 08:51:11,2014-02-19 08:51:58,92
2014-02-19 08:51:16,30175,9575.0,2014-02-19 08:51:17,2014-02-19 08:52:54,92
2014-02-19 08:52:03,30560,8483.0,2014-02-19 08:52:04,2014-02-19 08:52:51,68
2014-02-19 08:52:09,30560,8189.0,2014-02-19 08:52:10,2014-02-19 08:53:12,68
2014-02-19 08:52:32,30175,9502.0,2014-02-19 08:52:33,2014-02-19 08:55:47,92
2014-02-19 08:53:03,30175,6935.0,2014-02-19 08:53:04,2014-02-19 08:54:34,92
2014-02-19 08:53:09,30175,6987.0,2014-02-19 08:53:10,2014-02-19 08:53:51,92
2014-02-19 08:53:15,30560,6968.0,2014-02-19 08:53:16,2014-02-19 08:56:37,68
2014-02-19 08:53:19,30175,6945.0,2014-02-19 08:53:20,2014-02-19 09:01:59,92
2014-02-19 08:53:40,30179,8189.0,2014-02-19 08:53:41,2014-02-19 08:54:56,76
2014-02-19 08:53:48,30175,6987.0,2014-02-19 08:53:57,2014-02-19 08:54:34,92
2014-02-19 08:54:55,30172,8483.0,2014-02-19 08:54:56,2014-02-19 08:56:38,66
2014-02-19 08:54:59,30175,6987.0,2014-02-19 08:55:00,2014-02-19 08:56:07,92
2014-02-19 08:55:25,30560,6935.0,2014-02-19 08:55:26,2014-02-19 08:56:37,68
2014-02-19 08:55:42,30560,8189.0,2014-02-19 08:55:43,2014-02-19 08:56:46,68
2014-02-19 08:55:48,30175,8514.0,2014-02-19 08:55:49,2014-02-19 08:56:45,92
2014-02-19 08:56:02,30175,6947.0,2014-02-19 08:56:03,2014-02-19 08:58:07,92
2014-02-19 08:56:02,30175,9502.0,2014-02-19 08:56:03,2014-02-19 08:56:42,92
2014-02-19 08:56:04,30175,6987.0,2014-02-19 08:56:13,2014-02-19 09:04:34,92
2014-02-19 08:56:18,30172,6944.0,2014-02-19 08:56:30,2014-02-19 09:00:35,66
2014-02-19 08:56:23,30175,8076.0,2014-02-19 08:56:35,2014-02-19 08:57:29,92
2014-02-19 08:56:40,30560,6935.0,2014-02-19 08:56:41,2014-02-19 09:02:10,68
2014-02-19 08:56:54,30172,8483.0,2014-02-19 08:56:55,2014-02-19 08:57:59,66
2014-02-19 08:57:33,30175,6968.0,2014-02-19 08:57:34,2014-02-19 08:59:21,92
2014-02-19 08:57:49,30175,9502.0,2014-02-19 08:57:50,2014-02-19 09:02:32,92
2014-02-19 08:58:02,30175,8514.0,2014-02-19 08:58:03,2014-02-19 08:59:06,92
2014-02-19 08:58:21,30175,8189.0,2014-02-19 08:58:22,2014-02-19 08:59:48,92
2014-02-19 08:58:26,30175,9568.0,2014-02-19 08:58:27,2014-02-19 09:00:22,92
2014-02-19 08:58:42,30175,8076.0,2014-02-19 08:58:42,2014-02-19 09:01:10,92
2014-02-19 08:58:45,30175,9434.0,2014-02-19 08:58:46,2014-02-19 09:06:39,92
2014-02-19 08:58:56,30175,8483.0,2014-02-19 08:58:57,2014-02-19 09:00:04,92
2014-02-19 08:59:23,30172,6947.0,2014-02-19 08:59:24,2014-02-19 09:05:11,66
2014-02-19 08:59:23,30175,9426.0,2014-02-19 08:59:24,2014-02-19 09:03:55,92
2014-02-19 08:59:40,30175,9504.0,2014-02-19 08:59:41,2014-02-19 09:08:35,92
2014-02-19 08:59:40,30175,9507.0,2014-02-19 08:59:41,2014-02-19 09:03:53,92
2014-02-19 08:59:51,30175,9424.0,2014-02-19 08:59:52,2014-02-19 09:05:09,92
2014-02-19 09:00:05,30560,6943.0,2014-02-19 09:00:07,2014-02-19 09:01:46,68
2014-02-19 09:00:26,30175,9505.0,2014-02-19 09:00:27,2014-02-19 09:11:33,92
2014-02-19 09:00:43,30560,8514.0,2014-02-19 09:00:44,2014-02-19 09:01:22,68
2014-02-19 09:00:43,30181,9514.0,2014-02-19 09:00:44,2014-02-19 09:14:07,86
2014-02-19 09:00:45,30181,9425.0,2014-02-19 09:00:46,2014-02-19 09:30:49,86
2014-02-19 09:00:51,30560,6968.0,2014-02-19 09:00:52,2014-02-19 09:01:53,68
2014-02-19 09:00:53,30181,9573.0,2014-02-19 09:00:54,2014-02-19 09:08:46,86
2014-02-19 09:00:53,30181,9571.0,2014-02-19 09:00:54,2014-02-19 09:09:40,86
2014-02-19 09:00:54,30181,9508.0,2014-02-19 09:00:55,2014-02-19 09:06:58,86
2014-02-19 09:01:06,30181,7427.0,2014-02-19 09:01:07,2014-02-19 09:01:31,86
2014-02-19 09:01:26,30175,6940.0,2014-02-19 09:01:27,2014-02-19 09:03:36,92
2014-02-19 09:01:26,30560,6989.0,2014-02-19 09:01:27,2014-02-19 09:09:24,68
2014-02-19 09:01:27,30175,9575.0,2014-02-19 09:01:28,2014-02-19 09:03:37,92
2014-02-19 09:01:27,30175,9428.0,2014-02-19 09:01:28,2014-02-19 09:05:09,92
2014-02-19 09:01:28,30181,8720.0,2014-02-19 09:01:29,2014-02-19 09:04:08,86
2014-02-19 09:01:34,30175,7502.0,2014-02-19 09:01:35,2014-02-19 09:05:11,92
2014-02-19 09:01:35,30175,8486.0,2014-02-19 09:01:36,2014-02-19 09:01:56,92
2014-02-19 09:01:41,30560,8190.0,2014-02-19 09:01:42,2014-02-19 09:14:17,68
2014-02-19 09:01:46,30560,6927.0,2014-02-19 09:01:47,2014-02-19 09:02:51,68
2014-02-19 09:01:53,30175,9110.0,2014-02-19 09:01:54,2014-02-19 09:04:43,92
2014-02-19 09:01:56,30175,8191.0,2014-02-19 09:01:57,2014-02-19 09:02:38,92
2014-02-19 09:02:04,30175,6926.0,2014-02-19 09:02:05,2014-02-19 09:03:27,92
2014-02-19 09:02:06,30175,8594.0,2014-02-19 09:02:07,2014-02-19 09:06:35,92
2014-02-19 09:02:06,30175,7479.0,2014-02-19 09:02:07,2014-02-19 09:13:34,92
2014-02-19 09:02:13,30181,8592.0,2014-02-19 09:02:14,2014-02-19 09:05:57,86
2014-02-19 09:02:15,30179,8725.0,2014-02-19 09:02:16,2014-02-19 09:03:58,76
2014-02-19 09:02:18,30175,6917.0,2014-02-19 09:02:19,2014-02-19 09:13:36,92
2014-02-19 09:02:25,30175,9568.0,2014-02-19 09:02:26,2014-02-19 09:06:53,92
2014-02-19 09:02:26,30181,9429.0,2014-02-19 09:02:27,2014-02-19 09:07:55,86
2014-02-19 09:02:31,30241,8391.0,2014-02-19 09:02:32,2014-02-19 09:12:10,30
2014-02-19 09:02:37,30179,8856.0,2014-02-19 09:02:38,2014-02-19 09:05:54,76
2014-02-19 09:02:46,30179,8493.0,2014-02-19 09:02:47,2014-02-19 09:10:34,76
2014-02-19 09:02:52,30560,9117.0,2014-02-19 09:02:53,2014-02-19 09:08:21,68
2014-02-19 09:03:04,30175,9510.0,2014-02-19 09:03:05,2014-02-19 09:09:25,92
2014-02-19 09:03:14,30175,9515.0,2014-02-19 09:03:15,2014-02-19 09:06:31,92
2014-02-19 09:03:18,30560,6934.0,2014-02-19 09:03:18,2014-02-19 09:10:08,68
2014-02-19 09:03:22,30066,6929.0,2014-02-19 09:03:23,2014-02-19 09:06:18,47
2014-02-19 09:03:26,30172,8483.0,2014-02-19 09:03:27,2014-02-19 09:09:10,66
2014-02-19 09:03:31,30181,9432.0,2014-02-19 09:03:32,2014-02-19 09:08:27,86
2014-02-19 09:03:33,30560,8076.0,2014-02-19 09:03:34,2014-02-19 09:05:20,68
2014-02-19 09:03:37,30175,6971.0,2014-02-19 09:03:38,2014-02-19 09:11:43,92
2014-02-19 09:03:56,30175,8514.0,2014-02-19 09:03:57,2014-02-19 09:04:33,92
2014-02-19 09:04:00,30175,7427.0,2014-02-19 09:04:01,2014-02-19 09:04:18,92
2014-02-19 09:04:06,30560,6984.0,2014-02-19 09:04:07,2014-02-19 09:08:30,68
2014-02-19 09:04:15,30175,7823.0,2014-02-19 09:04:16,2014-02-19 09:07:29,92
2014-02-19 09:04:17,30175,8861.0,2014-02-19 09:04:17,2014-02-19 09:04:19,92
2014-02-19 09:04:28,30175,6968.0,2014-02-19 09:04:29,2014-02-19 09:06:01,92
2014-02-19 09:04:44,30560,8486.0,2014-02-19 09:04:44,2014-02-19 09:05:00,68
2014-02-19 09:04:44,30175,6945.0,2014-02-19 09:04:45,2014-02-19 09:12:05,92
2014-02-19 09:04:47,30181,6943.0,2014-02-19 09:04:48,2014-02-19 09:14:44,86
2014-02-19 09:04:51,30175,9502.0,2014-02-19 09:04:52,2014-02-19 09:07:47,92
2014-02-19 09:04:52,30175,9507.0,2014-02-19 09:04:53,2014-02-19 09:16:09,92
2014-02-19 09:05:00,30175,6946.0,2014-02-19 09:05:01,2014-02-19 09:08:41,92
2014-02-19 09:05:01,30179,6935.0,2014-02-19 09:05:02,2014-02-19 09:05:36,76
2014-02-19 09:05:13,30560,6985.0,2014-02-19 09:05:14,2014-02-19 09:13:16,68
2014-02-19 09:05:29,30181,6922.0,2014-02-19 09:05:30,2014-02-19 09:12:32,86
2014-02-19 09:05:29,30175,6926.0,2014-02-19 09:05:30,2014-02-19 09:06:48,92
2014-02-19 09:05:35,30175,9508.0,2014-02-19 09:05:36,2014-02-19 09:12:13,92
2014-02-19 09:05:43,30175,6940.0,2014-02-19 09:05:44,2014-02-19 09:08:12,92
2014-02-19 09:05:47,30175,9426.0,2014-02-19 09:05:48,2014-02-19 09:12:25,92
2014-02-19 09:05:49,30172,8725.0,2014-02-19 09:05:50,2014-02-19 09:08:09,66
2014-02-19 09:05:52,30175,8720.0,2014-02-19 09:05:53,2014-02-19 09:08:47,92
2014-02-19 09:06:10,30179,6944.0,2014-02-19 09:06:11,2014-02-19 09:15:26,76
2014-02-19 09:06:12,30175,8861.0,2014-02-19 09:06:13,2014-02-19 09:09:53,92
2014-02-19 09:06:18,30175,8514.0,2014-02-19 09:06:19,2014-02-19 09:08:34,92
2014-02-19 09:06:20,30175,8189.0,2014-02-19 09:06:21,2014-02-19 09:13:22,92
2014-02-19 09:06:27,30175,9514.0,2014-02-19 09:06:28,2014-02-19 09:10:08,92
2014-02-19 09:06:31,30560,9110.0,2014-02-19 09:06:32,2014-02-19 09:11:25,68
2014-02-19 09:06:36,30560,7479.0,2014-02-19 09:06:37,2014-02-19 09:07:49,68
2014-02-19 09:06:46,30175,9424.0,2014-02-19 09:06:47,2014-02-19 09:13:56,92
2014-02-19 09:06:47,30175,9428.0,2014-02-19 09:06:48,2014-02-19 09:14:15,92
2014-02-19 09:07:10,30175,6947.0,2014-02-19 09:07:11,2014-02-19 09:08:37,92
2014-02-19 09:07:27,30172,7502.0,2014-02-19 09:07:28,2014-02-19 09:12:25,66
2014-02-19 09:07:35,30181,9575.0,2014-02-19 09:07:35,2014-02-19 09:08:19,86
2014-02-19 09:07:39,30175,7002.0,2014-02-19 09:07:40,2014-02-19 09:11:13,92
2014-02-19 09:07:47,30181,8076.0,2014-02-19 09:07:48,2014-02-19 09:09:41,86
2014-02-19 09:07:51,30560,8486.0,2014-02-19 09:07:52,2014-02-19 09:10:58,68
2014-02-19 09:07:53,30560,8856.0,2014-02-19 09:07:54,2014-02-19 09:12:44,68
2014-02-19 09:08:05,30560,8721.0,2014-02-19 09:08:06,2014-02-19 09:12:45,68
2014-02-19 09:08:07,30175,9571.0,2014-02-19 09:08:08,2014-02-19 09:13:05,92
2014-02-19 09:08:07,30560,6968.0,2014-02-19 09:08:08,2014-02-19 09:09:12,68
2014-02-19 09:08:09,30181,9573.0,2014-02-19 09:08:10,2014-02-19 09:14:09,86
2014-02-19 09:08:13,30175,9429.0,2014-02-19 09:08:14,2014-02-19 09:17:24,92
2014-02-19 09:08:30,30175,6940.0,2014-02-19 09:08:30,2014-02-19 09:10:07,92
2014-02-19 09:08:30,30560,8391.0,2014-02-19 09:08:31,2014-02-19 09:12:03,68
2014-02-19 09:08:42,30175,6929.0,2014-02-19 09:08:43,2014-02-19 09:09:36,92
2014-02-19 09:08:45,30175,8594.0,2014-02-19 09:08:46,2014-02-19 09:14:30,92
2014-02-19 09:08:52,30175,9434.0,2014-02-19 09:08:53,2014-02-19 09:21:27,92
2014-02-19 09:08:55,30175,8191.0,2014-02-19 09:08:56,2014-02-19 09:11:39,92
2014-02-19 09:08:55,30175,6917.0,2014-02-19 09:08:56,2014-02-19 09:19:30,92
2014-02-19 09:08:59,30560,6926.0,2014-02-19 09:09:00,2014-02-19 09:10:24,68
2014-02-19 09:09:02,30181,9515.0,2014-02-19 09:09:03,2014-02-19 09:12:07,86
2014-02-19 09:09:04,30560,8493.0,2014-02-19 09:09:05,2014-02-19 09:11:28,68
2014-02-19 09:09:27,30175,9568.0,2014-02-19 09:09:28,2014-02-19 09:15:35,92
2014-02-19 09:09:29,30560,7823.0,2014-02-19 09:09:30,2014-02-19 09:09:34,68
2014-02-19 09:09:31,30172,7479.0,2014-02-19 09:09:32,2014-02-19 09:14:49,66
2014-02-19 09:09:34,30560,8373.0,2014-02-19 09:09:35,2014-02-19 09:09:54,68
2014-02-19 09:09:34,30175,9432.0,2014-02-19 09:09:35,2014-02-19 09:17:06,92
2014-02-19 09:09:39,30172,8190.0,2014-02-19 09:09:40,2014-02-19 09:11:20,66
2014-02-19 09:09:44,30175,9502.0,2014-02-19 09:09:45,2014-02-19 09:17:15,92
2014-02-19 09:09:54,30181,9426.0,2014-02-19 09:09:55,2014-02-19 09:20:37,86
2014-02-19 09:09:56,30175,9512.0,2014-02-19 09:09:57,2014-02-19 09:21:23,92
2014-02-19 09:10:09,30175,8725.0,2014-02-19 09:10:10,2014-02-19 09:11:35,92
2014-02-19 09:10:13,30175,9117.0,2014-02-19 09:10:14,2014-02-19 09:11:41,92
2014-02-19 09:10:24,30175,9504.0,2014-02-19 09:10:25,2014-02-19 09:13:53,92
2014-02-19 09:10:27,30175,9575.0,2014-02-19 09:10:28,2014-02-19 09:26:30,92
2014-02-19 09:10:35,30181,6947.0,2014-02-19 09:10:36,2014-02-19 09:11:17,86
2014-02-19 09:10:45,30181,6946.0,2014-02-19 09:10:46,2014-02-19 09:12:28,86
2014-02-19 09:10:46,30175,8514.0,2014-02-19 09:10:47,2014-02-19 09:11:55,92
2014-02-19 09:11:01,30175,8720.0,2014-02-19 09:11:02,2014-02-19 09:12:51,92
2014-02-19 09:11:06,30175,6968.0,2014-02-19 09:11:07,2014-02-19 09:13:36,92
2014-02-19 09:11:13,30175,7502.0,2014-02-19 09:11:14,2014-02-19 09:13:58,92
