CallArrivalTime,ServiceID,AgentID,AnsweredTime,CallDepartureTime,number_of_agent
2014-02-24 08:01:20,30179,6940.0,2014-02-24 08:01:21,2014-02-24 08:02:10,87
2014-02-24 08:01:49,30560,8076.0,2014-02-24 08:01:50,2014-02-24 08:05:27,76
2014-02-24 08:01:50,30560,6925.0,2014-02-24 08:01:51,2014-02-24 08:04:16,76
2014-02-24 08:02:01,30066,9508.0,2014-02-24 08:02:02,2014-02-24 08:04:48,56
2014-02-24 08:02:07,30175,8594.0,2014-02-24 08:02:08,2014-02-24 08:03:09,96
2014-02-24 08:02:11,30172,6922.0,2014-02-24 08:02:12,2014-02-24 08:05:05,72
2014-02-24 08:02:13,30560,8717.0,2014-02-24 08:02:13,2014-02-24 08:07:33,76
2014-02-24 08:02:32,30560,8189.0,2014-02-24 08:02:33,2014-02-24 08:11:25,76
2014-02-24 08:02:54,30560,8861.0,2014-02-24 08:02:55,2014-02-24 08:06:46,76
2014-02-24 08:03:07,30560,6971.0,2014-02-24 08:03:08,2014-02-24 08:05:14,76
2014-02-24 08:03:54,30560,8514.0,2014-02-24 08:03:55,2014-02-24 08:04:07,76
2014-02-24 08:04:19,30175,9575.0,2014-02-24 08:04:20,2014-02-24 08:15:07,96
2014-02-24 08:04:25,30560,6935.0,2014-02-24 08:04:26,2014-02-24 08:06:37,76
2014-02-24 08:04:27,30175,6944.0,2014-02-24 08:04:28,2014-02-24 08:09:46,96
2014-02-24 08:04:29,30175,6940.0,2014-02-24 08:04:30,2014-02-24 08:06:09,96
2014-02-24 08:04:30,30175,7531.0,2014-02-24 08:04:31,2014-02-24 08:12:29,96
2014-02-24 08:04:34,30560,8594.0,2014-02-24 08:04:35,2014-02-24 08:12:12,76
2014-02-24 08:05:18,30560,6949.0,2014-02-24 08:05:19,2014-02-24 08:11:34,76
2014-02-24 08:05:23,30560,8514.0,2014-02-24 08:05:24,2014-02-24 08:05:58,76
2014-02-24 08:05:35,30560,6925.0,2014-02-24 08:05:36,2014-02-24 08:09:00,76
2014-02-24 08:05:39,30175,9508.0,2014-02-24 08:05:40,2014-02-24 08:09:45,96
2014-02-24 08:06:23,30175,6922.0,2014-02-24 08:06:23,2014-02-24 08:08:31,96
2014-02-24 08:06:25,30175,6971.0,2014-02-24 08:06:26,2014-02-24 08:07:10,96
2014-02-24 08:06:29,30560,8076.0,2014-02-24 08:06:30,2014-02-24 08:09:44,76
2014-02-24 08:06:31,30175,6940.0,2014-02-24 08:06:32,2014-02-24 08:07:00,96
2014-02-24 08:06:46,30175,6940.0,2014-02-24 08:07:02,2014-02-24 08:14:39,96
2014-02-24 08:06:48,30179,6935.0,2014-02-24 08:07:08,2014-02-24 08:08:04,87
2014-02-24 08:06:51,30175,6971.0,2014-02-24 08:07:13,2014-02-24 08:08:32,96
2014-02-24 08:07:23,30560,6935.0,2014-02-24 08:07:37,2014-02-24 08:16:23,76
2014-02-24 08:07:27,30175,8514.0,2014-02-24 08:07:33,2014-02-24 08:07:47,96
2014-02-24 08:07:31,30560,8717.0,2014-02-24 08:07:38,2014-02-24 08:11:17,76
2014-02-24 08:07:33,30175,6922.0,2014-02-24 08:08:37,2014-02-24 08:12:35,96
2014-02-24 08:07:35,30175,6971.0,2014-02-24 08:08:37,2014-02-24 08:10:39,96
2014-02-24 08:07:36,30175,6925.0,2014-02-24 08:09:06,2014-02-24 08:17:23,96
2014-02-24 08:07:36,30172,8861.0,2014-02-24 08:09:38,2014-02-24 08:14:20,72
2014-02-24 08:08:10,30560,6944.0,2014-02-24 08:09:52,2014-02-24 08:18:00,76
2014-02-24 08:08:47,30172,8076.0,2014-02-24 08:09:47,2014-02-24 08:15:34,72
2014-02-24 08:09:34,30175,9508.0,2014-02-24 08:09:46,2014-02-24 08:11:04,96
2014-02-24 08:10:14,30175,6971.0,2014-02-24 08:10:44,2014-02-24 08:15:04,96
2014-02-24 08:10:46,30175,8514.0,2014-02-24 08:10:49,2014-02-24 08:10:56,96
2014-02-24 08:11:16,30175,9508.0,2014-02-24 08:11:17,2014-02-24 08:16:18,96
